id,WT_Veh1,WT_Veh2,WT_Veh3,WT_E2-1,WT_E2-2,WT_E2-3,baseMean
C16orf11,0.0114157,0,0,0.0230832,0,0,0.005749817
SETD7,21.6179,22.8692,21.7403,26.0392,25.1075,25.7253,23.8499
PDE8B,0.513996,0.337179,0.265989,0.317582,0.469126,0.28507,0.364823667
RAVER2,7.81873,6.93062,6.47506,7.8158,7.15241,8.11096,7.38393
CPEB1,0.173981,0.182936,0.172442,0.15225,0.160503,0.285981,0.1880155
AANAT,0.114655,0.0885434,0.0376484,0.0844717,0.0650518,0.142456,0.088804383
PDCD5,76.9268,90.4802,92.1754,105.569,102.263,95.2183,93.77211667
CCDC8,0,0,0.0199896,0.00771364,0,0.0094767,0.006196657
PATZ1,26.2836,24.8491,26.355,25.6131,24.7861,24.2766,25.36058333
HRH4,0.0326687,0.00702492,0.0311176,0.0200987,0.0345753,0.00823085,0.022286012
KRTAP10-9,0,0,0,0,0,0,0
SURF4,104.119,104.195,108.542,103.735,100.154,98.7642,103.2515333
SLC24A2,0.186692,0.0968735,0.137591,0.129916,0.145284,0.130501,0.137809583
FDX1L,17.2248,17.9308,18.6554,15.9496,17.8929,16.4047,17.34303333
SLC25A25,7.83981,7.63349,8.10654,12.0885,11.5033,12.0829,9.875756667
DTYMK,38.7452,41.1947,39.2661,42.6398,35.5316,40.9081,39.71425
UXS1,33.39,31.1588,31.5195,32.0196,32.4126,33.6327,32.35553333
TPSG1,0.0254536,0,0,0.0257344,0.0576155,0,0.018133917
CELF5,0.776294,0.736059,0.698792,0.971138,0.912459,0.915939,0.8351135
FZD4,4.39766,4.37918,4.39825,4.21999,4.33151,4.3469,4.345581667
BHLHA9,0,0,0,0,0,0,0
DUPD1,0,0,0,0,0,0,0
DGCR2,23.4365,22.3282,24.3835,19.6286,19.8439,19.8729,21.58226667
GAA,48.5916,45.2184,49.3805,39.2827,37.1805,38.8049,43.07643333
NFS1,21.6884,22.3715,23.2909,21.5797,21.6256,20.6797,21.87263333
RLN2,3.45039,3.4421,3.22426,4.17552,4.73656,5.47458,4.083901667
KANK3,0.109438,0.065966,0.164663,0.170758,0.0906828,0.099888,0.1168993
DPYSL3,0.0359599,0.0142949,0.123047,0.138156,0.086814,0.0279159,0.071031283
NOTCH2,26.0654,26.6567,25.7404,26.4744,26.0804,25.6174,26.10578333
OR10G6,0,0,0,0,0,0,0
KITLG,15.2038,14.7618,14.8664,11.3276,11.5172,11.7374,13.2357
MYL6,1446.77,1425.21,1414.44,1404.93,1337.11,1330.27,1393.121667
SNX1,47.7992,46.9731,47.0516,46.2191,47.5503,46.204,46.96621667
PUS7L,5.22804,5.74772,5.2721,6.70485,6.73225,6.59,6.045826667
JAG2,7.44365,6.8451,8.27237,7.32572,7.88953,6.86448,7.440141667
MYCT1,0.0210208,0,0,0,0,0,0.003503467
AQPEP,0.0524334,0.0500273,0.0686888,0.0901197,0.0534196,0.0455897,0.060046417
P2RX4,31.3575,30.6894,32.6421,28.191,30.1746,31.053,30.6846
COPB1,54.6552,57.4858,55.4096,51.8988,49.2103,55.6948,54.05908333
IL15RA,1.30707,1.68426,1.34993,1.47028,1.36767,1.21014,1.398225
BZW1,209.476,217.233,202.709,209.157,211.971,218.139,211.4475
USP49,1.03681,1.0235,1.1099,1.09939,1.07807,1.11064,1.076385
LGR6,0.487519,0.478815,0.544724,0.289929,0.381352,0.349587,0.421987667
GCC1,9.20395,9.31947,8.49812,8.49376,8.46118,8.87419,8.808445
PPP2R1A,132.19,125.469,137.664,118.16,115.568,111.273,123.3873333
GFRA2,0,0.0410322,0.0107072,0.00826332,0,0.048076,0.01801312
ZNF222,2.70059,3.11801,2.99453,2.54683,3.43096,3.83641,3.104555
HNRNPD,148.458,162.577,148.599,186.374,177.33,174.023,166.2268333
FAM178B,1.93158,1.98629,1.79493,1.83523,1.7603,1.93296,1.873548333
TAS1R3,0.0710918,0.0904398,0.0558793,0.100626,0.0563219,0.0706434,0.074167033
ZNF675,7.53176,8.57457,7.26083,7.29015,7.03089,8.32711,7.669218333
CENPL,7.80533,8.08451,7.97169,8.99909,6.91218,7.7215,7.915716667
ZNF555,1.50586,1.3727,1.75176,1.71496,1.44877,1.29718,1.515205
TNRC6C,4.98603,4.26304,4.85079,2.52713,4.10981,3.86705,4.100641667
TGM3,0.00941854,0.00998487,0.0370156,0,0,0.0116989,0.011352985
GABBR2,1.47004,1.34393,1.46598,1.23577,1.04218,1.30792,1.31097
C11orf83,5.21884,5.50395,6.28485,5.49006,6.74264,5.00521,5.707591667
CERS4,10.0346,8.45417,11.086,7.42246,6.95244,7.50315,8.57547
PIGT,53.5537,48.5722,53.1361,45.4122,41.3299,42.25,47.37568333
AIM1,19.411,18.9476,19.3929,19.323,18.4277,19.1859,19.11468333
CTC-349C3.1,0.207936,0.128414,0.248586,0.193906,0.354128,0.270819,0.233964833
CFHR3,0.534582,0.284156,0.368693,0.368865,0.328988,0.251104,0.356064667
MBD3L5,0,0,0,0,0,0,0
TEC,0.751294,0.67071,0.707944,0.726267,0.745873,0.76129,0.727229667
SLC4A1AP,12.5588,12.8104,12.1728,11.5852,11.3842,11.873,12.06406667
TECTB,0,0,0,0,0,0,0
UBAC1,22.6923,20.2999,22.6598,21.6645,20.6086,21.142,21.51118333
IRF2BP2,11.8384,10.8699,12.1206,12.8039,12.2755,12.9258,12.13901667
ENDOG,15.1268,15.8726,15.8625,17.2879,17.5639,16.0882,16.30031667
GSAP,4.53238,4.20012,4.61125,5.74306,4.40846,3.4346,4.488311667
SPANXN1,0,0,0,0,0,0,0
ZNF136,2.92306,2.4556,2.55208,2.9717,2.72667,2.6754,2.717418333
KLF16,4.55091,4.69759,4.61704,6.46058,6.41889,5.47212,5.369521667
MAB21L2,0,0,0,0,0.0101392,0,0.001689867
HTN1,0,0,0,0,0,0,0
TSTA3,51.83,50.4436,53.3323,57.2052,51.1213,47.6657,51.93301667
PVALB,0,0,0,0.0881541,0.120705,0,0.03480985
CD44,107.233,103.017,103.618,130.528,128.011,133.279,117.6143333
SLC39A14,10.2401,11.0237,10.3707,14.294,13.4512,14.5376,12.31955
AC138393.1,0,0,0,0,0,0,0
PALM2-AKAP2,7.43E-07,0.200285,0.624343,0.350181,0.192632,0.0933596,0.243466891
ASB4,0.00633893,0,0,0,0,0,0.001056488
ZNF135,0,0,0,0,0,0,0
DSC2,5.02244,4.88168,5.08058,4.39673,4.18304,4.77328,4.722958333
IRX2,11.9457,11.8494,12.5258,18.0639,18.4843,19.1025,15.3286
STK32A,0.0442235,0.0562591,0.0173802,0.0357691,0.030031,0.0563207,0.039997267
MRGPRF,0.0220842,0.0468485,0.0289309,0.100552,0.062524,0.0548907,0.052638383
LDHAL6A,0,0,0,0,0,0,0
TM6SF1,0.0160258,0.0149521,0.0209942,0,0.0181376,0.0199059,0.0150026
QDPR,5.00275,5.31675,4.64738,4.42354,3.59594,4.36852,4.559146667
RCBTB1,4.57222,4.3356,4.47354,4.72627,4.53268,5.24136,4.646945
MZT2A,50.7054,49.6731,56.195,51.0423,57.0966,47.2365,51.99148333
SPATA31A3,0,0.00100902,0,0,0.00107721,0,0.000347705
INPPL1,51.7771,48.3619,54.5877,47.7591,47.4089,45.1036,49.16638333
CUL5,9.25369,8.76466,7.147,8.31694,10.1819,9.40718,8.845228333
FITM2,5.45015,6.08663,5.97468,6.2088,5.68499,5.63089,5.839356667
HIST2H2BF,13.9208,13.697,13.149,10.3828,13.0476,11.7548,12.65866667
SERPINE2,0.305155,0.340678,0.608838,0.676387,0.378043,0.29016,0.433210167
KRT86,2.86893,2.80756,2.89055,2.40286,1.7965,1.94699,2.452231667
PRR26,0,0,0.0114194,0,0,0,0.001903233
USP17L17,0.00413672,0.00350836,0.0108384,0.00557647,0.0156061,0.0137021,0.008894692
USP17L2,0.00673342,0,0,0.00453847,0.0152414,0.0334548,0.009994682
PEAR1,0.00984293,0.0313091,0.0128945,0.0199053,0.00556873,0.0305693,0.01834831
CDC25C,5.6487,6.042,6.06581,5.63686,5.00356,5.49943,5.649393333
BCL3,6.78937,6.61277,7.63045,8.45041,7.61267,6.96473,7.3434
HRAS,26.8678,24.961,28.3784,24.4037,25.3204,22.6836,25.43581667
OXSR1,15.0502,14.6989,15.3037,16.4967,15.3937,16.2952,15.53973333
FBXO32,3.09606,3.5445,3.26225,2.1088,2.67744,2.03359,2.787106667
TACR1,0.0215746,0,0.0063225,0,0.0163866,0.00599475,0.008379742
CMTM3,1.34712,1.96369,2.61777,2.82842,1.44073,1.2025,1.900038333
SLC26A4,0.115554,0.0614539,0.0729952,0.00490944,0.0653772,0.0225358,0.05713759
RFC1,14.2134,15.0112,13.6211,16.3174,14.1129,13.1881,14.41068333
GHRH,0,0,0,0,0,0,0
B3GALT5,0.463669,0.424648,0.414891,0.454488,0.450535,0.497543,0.450962333
KIAA1239,0.00282512,0.00898498,0.0111029,0.0142814,0.0031974,0.00350913,0.007316822
CD34,0,0,0,0,0.0225593,0,0.003759883
ELMO1,0.537572,0.346015,0.37063,0.39409,0.336277,0.224604,0.368198
ANHX,0,0,0,0,0,0,0
UBL5,154.94,163.648,169.719,155.471,147.211,137.581,154.7616667
OVOL3,0,0.0945947,0.116893,0,0,0.291176,0.083777283
AGRP,0,0,0,0.0416271,0,0,0.00693785
HOXD4,0,0,0,0,0,0,0
AKIRIN1,18.1802,21.333,20.171,21.299,18.5224,21.0846,20.09836667
AIM1L,1.68055,2.00973,1.37561,0.811296,0.952628,0.848714,1.279754667
SHOX2,0.408473,0.508783,0.374677,0.3029,0.447165,0.676754,0.453125333
KIF1A,5.36503,5.07631,3.46772,3.30183,2.66916,3.68634,3.927731667
CCRL2,0.135016,0.188713,0.177226,0.183289,0.0510006,0.112268,0.1412521
C7orf10,0.177815,0.0720197,0.104671,0.138113,0.134004,0.233224,0.143307783
VAMP5,20.7445,18.3097,20.0702,14.4793,13.4622,13.1199,16.69763333
DEFB129,0,0,0,0,0,0,0
HIST2H3PS2,0.111843,0.118568,0.512812,0.39577,0.253163,0.347306,0.289910333
MYL4,0.136096,0,0,0.0534229,0,0.192901,0.06373665
ZNF511,12.796,12.7236,11.925,13.8172,13.0863,11.5328,12.64681667
CDT1,23.3468,24.0237,31.193,28.613,32.348,30.5028,28.33788333
TBL1XR1,11.4864,12.3173,12.058,11.1211,11.3927,10.7132,11.51478333
TMEFF2,0,0,0,0,0,0,0
MRPS27,29.5873,30.2452,30.081,31.3305,31.4275,35.3114,31.33048333
OR2M5,0,0,0,0,0,0,0
POMGNT1,21.2333,19.6569,21.3579,20.8217,18.6151,18.745,20.07165
CHAD,0.0149654,0,0.038611,0.0592888,0.133784,0,0.0411082
CREBRF,3.85285,3.92283,3.28625,2.91302,2.7563,2.84058,3.261971667
PGBD2,8.53436,8.43214,8.49961,7.56066,7.66152,7.98299,8.11188
PIGF,20.4581,19.2259,19.7207,21.3459,18.9479,23.0756,20.46235
ACYP2,4.14235,4.69765,4.85706,4.43037,5.05417,4.38696,4.59476
C3orf18,0.499582,0.497516,0.776633,0.786727,0.565263,0.608632,0.622392167
C11orf65,0.365014,0.554749,0.296256,0.470811,0.330985,0.996279,0.502349
EFCAB7,1.4048,1.83561,1.34101,1.61847,1.51596,2.01545,1.621883333
COA3,37.4902,36.2959,37.8204,36.9994,37.6444,34.4961,36.79106667
OR6C76,0,0,0,0,0,0,0
SYNDIG1L,0,0.0109853,0,0,0,0,0.001830883
IZUMO2,0,0,0,0,0,0,0
PCM1,25.2464,25.8456,25.2858,27.6243,26.3608,30.1126,26.74591667
DNAAF1,12.6851,14.0048,12.5419,19.4382,23.8469,23.2491,17.62766667
CCDC107,9.12519,7.49901,7.32435,7.64658,8.45703,7.5619,7.935676667
CLEC2D,15.955,15.7991,17.1777,10.337,10.7331,9.32817,13.22167833
MFSD4,0.123874,0.175096,0.139095,0.113314,0.232323,0.117231,0.1501555
SDR39U1,38.3374,34.5567,39.7669,30.6862,32.9788,33.1111,34.90618333
MRPS9,23.3064,24.8958,22.899,24.9174,26.5783,24.8955,24.58206667
IL23A,0.219987,0.291518,0.360236,0.0556035,0.093366,0.102469,0.187196583
SNRPA,53.5996,54.8342,55.5796,57.2062,56.5724,55.3988,55.5318
TRAPPC2P1,4.37536,4.70014,3.93828,4.96168,3.67171,4.25512,4.317048333
ZNF536,0,0,0,0,0,0.0103815,0.00173025
AHRR,13.1024,12.0395,13.5881,7.18282,7.51096,7.61055,10.17238833
ANKEF1,4.8908,5.39711,5.33617,6.29626,5.40955,5.12701,5.409483333
ZNF621,5.03888,4.97434,4.60185,4.91051,5.34229,4.79433,4.9437
IFIT2,1.62818,1.7483,2.31604,1.3918,1.32075,1.59708,1.667025
TMSB4X,1395.47,1480.68,1425.68,1502.75,1442.98,1352.43,1433.331667
CD46,129.736,120.177,123.901,121.725,114.035,128.962,123.0893333
RDH12,0.0453819,0.0160355,0,0.0152928,0,0,0.012785033
TUBA1B,586.429,576.257,590.483,600.428,545.912,547.899,574.568
CHST1,0.739812,0.542229,0.849522,0.609459,0.713256,0.623966,0.679707333
CSTF3,17.3791,18.1241,16.2408,17.8323,18.2201,18.7078,17.7507
SLC25A42,3.01538,2.55401,2.96009,2.67453,2.90483,2.52305,2.771981667
MORC1,0,0,0,0,0,0,0
API5,33.8723,35.8757,32.1088,35.3449,33.5598,36.3032,34.51078333
C1orf87,0,0.0133515,0.0491701,0,0,0,0.010420267
IL2RG,0.0826298,0.0844174,0.0894468,0.307121,0,0.0494543,0.102178217
GPR68,2.00644,1.84719,2.35054,5.90764,5.70702,5.25788,3.846118333
PRB4,0.0301462,0,0,0,0,0,0.005024367
BEND3,1.84535,1.70412,1.89502,2.66596,2.3518,2.47652,2.156461667
UTP11L,20.8985,22.0532,18.7316,25.4969,23.0805,24.6048,22.47758333
IGLON5,0,0,0,0.00966534,0,0,0.00161089
ZNF236,2.36137,2.56189,2.23226,2.39506,2.27916,2.39151,2.370208333
ZKSCAN2,1.40126,1.53537,1.39628,1.41672,1.50431,1.58089,1.472471667
TMEM70,9.72618,9.5605,9.27375,12.0355,10.7136,10.8808,10.365055
SSFA2,20.9784,20.5554,19.5875,21.8447,23.0442,22.7228,21.4555
MICALL1,11.299,12.4491,12.7943,10.8648,9.81153,9.30925,11.08799667
FADS3,34.2217,29.6515,31.7189,21.0864,27.0571,31.0471,29.13045
GPHN,20.1462,24.904,25.4553,21.0435,25.3077,23.9801,23.4728
KIF5C,3.79501,3.90773,4.11023,3.52497,3.58046,3.82616,3.79076
PPIP5K2,21.7159,20.3794,21.0625,22.6139,24.8569,24.0984,22.4545
OPA3,3.57777,3.60941,3.73969,3.58571,3.49552,3.33907,3.557861667
POLR3B,5.31808,5.41521,5.15412,5.02318,4.83669,5.32155,5.178138333
SOHLH1,0,0,0,0,0,0,0
SOCS2,22.4205,21.891,22.1872,13.6558,14.3986,16.4451,18.4997
GLI4,21.4295,20.5293,19.701,19.598,19.3121,16.0297,19.43326667
HELB,1.20631,1.17291,1.23432,1.0392,1.12292,1.29446,1.178353333
MMP7,0,0,0,0,0,0,0
AC092811.1,0,0,0,0,0,0,0
ADAMTS4,0.00479497,0.0138619,0.0163832,0.0132271,0.0217073,0.0163209,0.014382562
PI4K2A,5.41292,5.26956,5.24383,4.97868,4.87496,4.92682,5.117795
FAM65B,0.0512998,0.0703327,0.0172409,0.0104928,0.00493094,0.012891,0.02786469
LRRC4C,0.035771,0.0316003,0.0245853,0,0,0.0296946,0.0202752
SUV39H1,6.54279,5.83189,5.80813,7.06757,5.77782,6.00963,6.172971667
MAGEA9B,0.0285426,0.0302589,0.0373916,0.00721438,0.0484558,0.00886332,0.026787767
DHX8,24.2487,18.9177,24.862,17.651,16.0287,14.2901,19.33303333
PITHD1,24.733,24.7692,24.5965,26.528,24.2059,25.9861,25.13645
PRDM14,0,0.0113772,0,0,0,0,0.0018962
ASPM,9.51139,9.77814,9.02042,9.99928,8.5776,9.95645,9.47388
CATX-2,0,0,0,0,0,0,0
COX7C,426.176,462.617,435.402,483.346,457.352,426.115,448.5013333
RALGAPA1,9.3454,8.85586,8.48183,8.53101,8.68281,9.76268,8.943265
C19orf82,3.20413,3.08504,2.69075,2.39832,2.14255,2.40385,2.654106667
DOC2A,13.8613,10.5188,13.3453,12.6692,12.6172,11.4744,12.41436667
MTR,8.82841,9.3257,8.89405,10.233,10.752,10.501,9.755693333
ITGA11,0.00955601,0,0,0.00483071,0,0,0.002397787
C3orf14,231.881,247.468,229.131,224.056,215.079,228.254,229.3115
SKOR2,0,0,0,0,0,0,0
SLC25A20,5.01804,4.65145,4.82106,4.75286,4.57604,3.9869,4.634391667
LYPLAL1,12.1465,12.6499,12.4077,13.4713,12.4379,13.6327,12.791
PPP1R14D,0.127055,0.268643,0.221312,0.256202,0.286799,0.368242,0.254708833
COLEC12,0.314814,0.292025,0.329932,0.652488,0.578985,0.459467,0.437951833
PSORS1C2,0,0,0,0,0.0550495,0,0.009174917
FLRT2,0.00296462,0,0,0,0,0,0.000494103
SLIT1,0.186847,0.107424,0.22728,0.16668,0.198002,0.189008,0.179206833
ZNF302,8.22686,8.89732,9.1869,8.72592,8.5624,9.40325,8.833775
GBX1,0,0.027472,0,0,0,0,0.004578667
UBE2A,60.9961,63.6165,62.7137,62.4214,60.4608,63.8373,62.34096667
DNAJC17,10.0936,10.0552,9.49528,9.53228,8.9403,9.24924,9.560983333
VPS36,6.75498,6.97635,6.95804,7.41331,6.96076,7.3958,7.07654
GLOD5,0.264419,1.06335,0.621033,0.472131,0.736365,0.161851,0.5531915
ADCK4,13.2109,11.9275,15.0493,11.2339,9.81455,9.90898,11.85752167
MPPED2,1.5056,1.60483,1.2664,2.08133,2.38816,2.59547,1.906965
DDOST,163.527,154.432,162.692,142.077,129.261,139.635,148.604
VWA8,3.82295,3.60725,3.6191,3.56225,3.68696,3.93606,3.705761667
KCNK4,0.136152,0.0829126,0.184433,0.101977,0.114155,0.0481997,0.111304883
PABPC5,0.0217327,0.032267,0.0569001,0.0439701,0,0.0189031,0.028962167
KRT28,0,0,0,0,0,0,0
VN1R4,0,0,0,0,0,0,0
SIGLEC10,0.0119493,0,0,0,0,0.00637217,0.003053578
ARL6IP4,88.783,83.8889,90.3671,80.7049,87.4739,77.0882,84.71766667
PPP1R27,0.0398838,0.0423429,0.0522488,0.0938057,0.0901949,0.0496117,0.061347967
MAPKAPK5,25.2913,26.1324,25.4367,27.8584,28.5317,27.0493,26.71663333
CDIPT,86.7495,80.5622,88.1606,81.3473,75.3602,72.3987,80.76308333
MEPCE,43.7027,44.8647,45.9344,45.3498,43.8726,40.3978,44.02033333
MAGEB2,0.0163464,0,0.0214142,0.0495801,0,0,0.014556783
RASSF7,20.2176,17.8187,22.1976,19.3666,18.5123,17.6794,19.2987
RP11-6L6.2,0,0,0,0,0.136528,0,0.022754667
GPR1,0.744194,0.590546,0.912941,0.555579,0.664527,0.54022,0.668001167
USP30,6.01722,6.90512,5.87917,6.65378,6.21205,5.57652,6.20731
CLN3,88.398,84.6341,91.8707,70.3453,73.5697,67.7198,79.42293333
CRYGA,0,0,0,0,0,0,0
KRT85,0.118174,0.0909549,0.0488,0.0622123,0.0182896,0.124729,0.0771933
AL590708.2,0.23449,0.348026,0.24575,0.379323,0.159234,0.233011,0.266639
CACNA1G,0.0359532,0.0625082,0.0570679,0.00990969,0.0203452,0,0.030964032
CDK16,49.31,43.6449,51.9656,46.4812,44.5291,37.3338,45.5441
PLA2G7,0,0,0,0,0,0,0
ZNF212,8.39855,7.56683,8.67965,7.13522,6.33156,6.71409,7.470983333
GNG10,25.7388,27.1892,25.0574,25.8957,25.0162,29.4728,26.39501667
TBC1D20,6.3434,6.35376,6.45473,5.96695,5.68616,6.02314,6.138023333
AEBP1,0.339476,0.342631,0.483944,0.397748,0.417233,0.198339,0.3632285
ORC4,23.0535,22.0752,22.0572,25.5877,21.3784,23.6852,22.97286667
GPCPD1,2.21607,2.02032,2.11863,2.19632,2.24551,2.5114,2.218041667
HIVEP1,5.33346,4.99942,4.88359,4.25958,3.95375,4.25223,4.613671667
HSPB6,0,0.0479332,0.0240336,0.0556474,0.0415282,0.0227877,0.03198835
IPO11,8.18853,10.1553,8.32178,9.28932,8.5017,9.51,8.994438333
ABCC1,10.7097,10.4799,10.4405,10.4628,9.49684,9.49512,10.18081
OAS3,14.3136,14.8239,17.8792,12.1849,10.6387,12.091,13.65521667
PFKFB3,30.8231,27.4842,28.2193,28.5105,38.1289,33.9496,31.18593333
RPS15,350.003,363.164,418.003,372.886,428.388,362.885,382.5548333
C11orf70,1.15387,0.892411,1.19932,1.24965,0.89117,1.50019,1.1477685
CELF6,0.358767,0.475174,0.400949,0.355395,0.364563,0.369212,0.387343333
TBC1D9,36.2523,35.7476,34.664,34.956,35.0735,36.5739,35.54455
SLC25A19,11.4208,11.5547,9.38748,14.1451,12.4037,14.7649,12.27944667
AATF,28.2203,27.4504,28.3785,28.5776,27.109,25.4634,27.5332
DCTN3,45.8108,44.3719,45.6376,46.1615,41.0074,38.2075,43.53278333
SYT16,0.039177,0.0166131,0.0513235,0.00792183,0.0532154,0.106564,0.045802472
BSPRY,14.2639,12.8522,14.8108,13.7252,12.7225,13.6956,13.67836667
OTUD5,20.4134,18.709,19.2216,14.5061,16.5427,15.6633,17.50935
GNGT1,1.68192,1.19258,1.11827,1.55905,1.30056,0.851224,1.283934
SIGLEC8,0,0,0,0,0,0,0
TRPV1,1.17665,0.751408,1.40725,0.617986,1.1478,1.43172,1.088802333
DGKZ,52.9245,41.0824,52.0099,52.8898,52.5364,47.8998,49.89046667
UPK3B,60.0958,56.466,65.5931,47.3591,49.2394,47.4648,54.3697
ZNF169,3.52847,3.87017,3.09412,3.34051,2.80252,3.21861,3.309066667
CLUH,48.4004,50.7798,47.3071,52.3018,45.4268,49.4564,48.94538333
OR8A1,0.342295,0.233278,0.320296,0.617983,0.249043,0.303693,0.344431333
POLR3F,6.76915,6.84598,6.48761,7.47362,7.40265,8.05988,7.173148333
CACNG3,0.015921,0,0.0104285,0,0.00900949,0,0.005893165
RNF5,28.088,25.7619,27.182,25.6744,26.1997,26.9887,26.64911667
WASF2,23.5772,25.2879,24.0744,22.5255,25.0929,22.6058,23.86061667
AC012485.1,0,0,0,0,0,0,0
ATP5E,139.47,161.323,146.937,166.577,151.215,134.506,150.0046667
APOBEC3A,0.787941,0.805836,0.546467,0.496721,0.367196,0.414509,0.569778333
CHAC2,3.19097,3.62292,2.85876,5.51572,3.84446,5.77913,4.135326667
PVRL3,8.394,8.11517,7.48227,7.45722,5.81761,6.32886,7.265855
FSTL5,0.393579,0.363731,0.231347,0.247586,0.245979,0.355521,0.3062905
AC062017.1,1.29414,0.688527,1.52582,0.915899,1.31821,0.482237,1.037472167
SOCS5,4.11329,4.28622,4.03265,4.02064,4.10403,4.31613,4.145493333
NDST3,0.191599,0.311571,0.217613,0.129196,0.130115,0.174577,0.192445167
SSTR2,0,0.0282037,0,0.0268363,0.0137407,0.0603217,0.021517067
SDK2,0.103439,0.0976492,0.121998,0.167325,0.234131,0.231313,0.1593092
LAMB4,0.0193107,0.0245119,0.0212688,0.013777,0.0354204,0.06197,0.029376467
EMC10,17.6662,16.3021,17.6944,16.2001,15.6603,15.4701,16.49886667
FOLR3,0.177252,0,0.0470877,0,0.0406806,0,0.04417005
NSRP1,8.21334,8.65231,7.71236,8.66497,9.26487,7.53473,8.34043
PHACTR2,12.7806,12.5858,12.019,10.358,10.405,10.0834,11.37196667
ONECUT1,0.232187,0.187131,0.418826,0.323387,0.271698,0.268813,0.283673667
OLFM3,0,0,0,0.0116985,0,0,0.00194975
SNTN,0.35055,0.24781,0.408296,0.152543,0.205777,0.225826,0.265133667
SLC17A2,0,0,0,0,0,0,0
PTPN20A,0,0,0,0,0,0,0
PHC1,11.0699,11.0869,11.9656,9.58756,9.23697,9.37978,10.387785
BET1L,23.913,22.48,23.5907,22.2173,23.5874,20.3212,22.68493333
PDXK,40.0616,36.5877,40.4778,36.2179,35.1541,34.9653,37.24406667
PRX,1.4801,1.55575,1.45072,1.07346,1.13622,1.10305,1.299883333
MUC7,0,0,0,0,0.011601,0,0.0019335
SEZ6,0,0,0.0699156,0.00644498,0,0.0474764,0.020639497
PTGER2,0.200252,0.165894,0.47892,0.160723,0.118251,0.235645,0.226614167
TPM4,318.806,367.709,330.678,321.461,322.638,286.994,324.7143333
ZZZ3,13.6398,15.2987,14.8704,15.7798,16.4597,16.7348,15.46386667
ATP10D,0.0310637,0.0374405,0.0769381,0.0323718,0.016102,0.0265172,0.036738883
TCEAL7,0.0355552,0,0.0465783,0,0,0,0.013688917
CRB3,10.5271,10.1745,12.7794,10.5881,12.3171,10.615,11.16686667
RP11-210M15.2,0.553828,0.821981,0.580424,0.783913,0.250724,0.412752,0.567270333
ADAM19,0.167365,0.0853567,0.0958994,0.0702866,0.10354,0.109114,0.105260283
SEC31A,85.1794,85.5258,80.4586,76.8707,78.3362,83.9312,81.71698333
STK32C,6.39823,7.48357,7.62384,8.03315,8.16205,7.00946,7.451716667
TPPP2,0,0,0,0,0,0,0
VPS39,9.74036,9.00735,10.1341,8.59652,8.45737,8.41132,9.057836667
SRCAP,20.325,19.7472,20.4307,17.8364,19.123,17.1491,19.1019
TGM4,0,0,0,0,0.00815981,0,0.001359968
MIER3,10.4556,12.1443,10.9732,11.1501,10.9512,11.4292,11.18393333
PUSL1,11.5832,10.8052,11.387,11.4591,12.7088,11.464,11.56788333
SLC9A1,27.9546,27.0104,30.5533,21.6254,18.7456,20.4604,24.39161667
OR1L6,0,0,0.0412095,0,0,0,0.00686825
GRAMD3,7.70888,8.0617,7.15685,6.673,5.92517,6.13127,6.942811667
ATXN10,50.823,50.6293,53.9526,50.4451,51.6617,47.6475,50.85986667
C1orf227,0.153393,0.0813084,0,0.155086,0.347214,0.0952662,0.138711267
TGDS,4.26884,4.8913,4.66172,5.56762,5.17592,6.1007,5.111016667
GLOD4,65.5101,76.2168,69.7614,69.9993,70.685,70.5944,70.46116667
C15orf27,0.0396613,0.0315346,0.077936,0.0601482,0.0897753,0.110844,0.068316567
CLDN19,0,0,0,0,0,0.0206573,0.003442883
SLC4A3,2.49223,1.88344,2.68004,1.83903,2.15446,2.21173,2.210155
ZNF676,0.0803716,0.107391,0.068803,0.071203,0.0464164,0.0480506,0.0703726
CLK1,40.6331,39.331,40.7366,36.3043,37.9121,37.1826,38.68328333
RNF152,0.802132,0.690632,0.828351,0.820753,0.681178,0.652869,0.745985833
KCNJ9,0.00578709,0.00613507,0,0.00585093,0.00654969,0.0143765,0.00644988
CCNB2,20.8429,23.5951,21.5141,21.9666,19.2025,22.3839,21.58418333
TDRD12,0.0825387,0.0652355,0.088675,0.0497714,0.0905377,0.0382171,0.069162567
MSTN,0.0789321,0.00929758,0.0114892,0.017734,0.0496297,0.0762556,0.040556363
DEFB135,0,0,0,0,0.576457,0,0.096076167
FLJ30594,0,0,0,0,0,0,0
OR5AU1,0,0,0,0,0.0262181,0.0287742,0.009165383
ACSBG2,0.0201964,0.019573,0,0,0.0114284,0.0125426,0.0106234
CCL15,0.02627,0,0,0.079678,0.059462,0,0.027568333
TMEM131,21.8306,19.4993,19.2322,20.6557,17.6502,21.5777,20.07428333
POTEG,0.132993,0.120448,0.122465,0.124929,0.130508,0.177689,0.134838667
AC092850.1,0,0,0,0,0,0,0
CCT8L2,0,0,0.0493337,0,0.014207,0.0467763,0.018386167
ARHGAP18,3.39567,3.42843,3.55874,3.24785,3.12331,3.36756,3.353593333
C17orf74,0.0212345,0.0450231,0.0834547,0.0644073,0.0480659,0.0394555,0.0502735
HSPA12A,1.53512,1.55594,1.37831,1.61144,1.82964,1.42565,1.556016667
