ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000019582,60.16866729,-0.983170481,0.186901052,-5.260379591,1.44E-07,6.42E-07
ENSG00000019995,1615.309612,0.18149912,0.055784727,3.253562951,0.001139675,0.003177889
ENSG00000020129,524.145062,-0.421292837,0.075177307,-5.603989487,2.09E-08,1.01E-07
ENSG00000020256,454.239832,0.2485623,0.07701008,3.227659287,0.001248075,0.003457645
ENSG00000020426,608.9784727,0.226022873,0.064685737,3.494168616,0.000475541,0.001407521
ENSG00000020577,392.9687948,0.223621178,0.064086073,3.489388067,0.000484128,0.001431289
ENSG00000020922,994.383608,0.152935886,0.052730131,2.900350985,0.00372745,0.009505414
ENSG00000021300,75.7159479,-0.838784482,0.165304848,-5.074167476,3.89E-07,1.67E-06
ENSG00000021355,640.6562875,-0.686719828,0.064657021,-10.62096297,2.38E-26,3.21E-25
ENSG00000021574,986.3441839,-0.069643196,0.061041999,-1.140906204,0.253908957,0.386274549
ENSG00000021645,48.52546143,0.731635401,0.189672629,3.857358896,0.000114619,0.000370627
ENSG00000021762,334.8129908,-0.23067639,0.078250139,-2.947935862,0.003199034,0.008243789
ENSG00000021776,1536.634531,0.035068961,0.044573912,0.786759759,0.431422514,0.576098692
ENSG00000021826,554.6748265,-0.161975638,0.068072948,-2.379442078,0.017338868,0.038616594
ENSG00000022267,45.57141415,1.882048007,0.193519044,9.725389114,2.35E-22,2.71E-21
ENSG00000022277,2730.028725,-0.169804787,0.061005063,-2.783454005,0.005378349,0.013334958
ENSG00000022556,15.90417388,-0.357041258,0.247559332,-1.442245196,0.149233215,0.251688733
ENSG00000022567,188.476615,0.095500689,0.097800302,0.976486642,0.328823365,0.470673226
ENSG00000022840,2198.746566,0.168482363,0.056790237,2.966748728,0.003009668,0.007788014
ENSG00000022976,410.4086292,0.023631267,0.073228344,0.322706561,0.746917483,0.836376718
ENSG00000023041,1104.568005,0.057381735,0.051326583,1.117973036,0.26357851,0.397864213
ENSG00000023191,1506.143208,-0.161300065,0.06701091,-2.407071692,0.016081013,0.036065184
ENSG00000023228,3591.016638,0.001720501,0.055572841,0.030959381,0.975301933,0.985024574
ENSG00000023287,1246.317442,0.016269447,0.057515667,0.282869837,0.777276617,0.857419771
ENSG00000023318,725.3352732,0.1413564,0.066280728,2.132692337,0.032949973,0.068526759
ENSG00000023330,668.1220142,0.140478394,0.069508102,2.021036242,0.043276014,0.087064445
ENSG00000023445,849.3484645,1.878464028,0.056838182,33.04933333,1.59E-239,5.03E-237
ENSG00000023516,1224.649974,-0.207467337,0.052070951,-3.984320084,6.77E-05,0.000225897
ENSG00000023572,559.084643,0.360157477,0.065093738,5.532905154,3.15E-08,1.49E-07
ENSG00000023608,317.2377504,0.600724204,0.081407553,7.379219531,1.59E-13,1.12E-12
ENSG00000023697,426.1602532,0.520820491,0.070058198,7.434111969,1.05E-13,7.50E-13
ENSG00000023734,2007.520758,0.553308468,0.068033148,8.132924652,4.19E-16,3.49E-15
ENSG00000023839,85.88772387,-0.258854163,0.14971607,-1.728967121,0.08381498,0.15451508
ENSG00000023892,170.8240961,0.697937841,0.105940359,6.588025998,4.46E-11,2.66E-10
ENSG00000023902,243.1169907,1.397732232,0.097086686,14.39674463,5.42E-47,1.44E-45
ENSG00000023909,726.4035969,1.111325458,0.074374573,14.94227687,1.75E-50,5.11E-49
ENSG00000024048,1509.318328,-0.225953309,0.048596084,-4.649619683,3.33E-06,1.28E-05
ENSG00000024422,77.92798953,0.83743739,0.148183418,5.65135694,1.59E-08,7.80E-08
ENSG00000024526,1701.221739,1.126912909,0.045320343,24.86549821,1.76E-136,2.13E-134
ENSG00000024862,143.1924277,-0.177403619,0.111512097,-1.590891248,0.111634052,0.197477584
ENSG00000025039,171.9517775,0.073889689,0.106162964,0.696002506,0.48642726,0.627145243
ENSG00000025156,278.1736864,0.443614843,0.086564115,5.124696781,2.98E-07,1.29E-06
ENSG00000025293,1291.201505,-0.567864852,0.051532537,-11.0195399,3.08E-28,4.42E-27
ENSG00000025423,75.7758522,0.433705898,0.167626529,2.587334474,0.009672165,0.022820627
ENSG00000025434,223.9291263,-0.340540004,0.094174446,-3.616055274,0.000299127,0.000913916
ENSG00000025708,308.3780897,-0.499527411,0.095494165,-5.230973146,1.69E-07,7.48E-07
ENSG00000025770,915.0791372,0.302976898,0.059662676,5.078164746,3.81E-07,1.63E-06
ENSG00000025772,652.7982327,0.27840869,0.074611547,3.731442422,0.000190387,0.000597581
ENSG00000025796,373.7016501,0.232736555,0.069420109,3.352581253,0.000800617,0.002285461
ENSG00000025800,1783.99738,-0.018629953,0.059914651,-0.310941523,0.755845077,0.842427569
ENSG00000026025,98.5603139,-0.447906426,0.132049439,-3.391960091,0.000693945,0.002003205
ENSG00000026036,263.0760698,-0.078173037,0.130368651,-0.599630636,0.548752425,0.682294568
ENSG00000026103,109.1832454,0.623135494,0.136230128,4.574138658,4.78E-06,1.81E-05
ENSG00000026297,488.5968427,-0.102785507,0.068777143,-1.494471897,0.135052322,0.231842075
ENSG00000026508,494.5272856,0.831048086,0.085413824,9.729667283,2.25E-22,2.60E-21
ENSG00000026559,209.0820264,0.712999375,0.091026674,7.832862007,4.77E-15,3.70E-14
ENSG00000026950,164.2776478,1.799412932,0.129405344,13.90524437,5.89E-44,1.46E-42
ENSG00000027001,490.2106583,-0.211469623,0.067303443,-3.142032743,0.001677793,0.004553629
ENSG00000027075,543.9900179,-0.566274451,0.067694546,-8.365141392,6.00E-17,5.26E-16
ENSG00000027697,917.2781728,-0.247653441,0.063701739,-3.887703015,0.000101197,0.000329874
ENSG00000027847,448.5533218,0.027165574,0.068099678,0.398908988,0.689960266,0.794237199
ENSG00000028116,582.602973,0.100426986,0.07168479,1.400952505,0.161228276,0.268691603
ENSG00000028203,1987.966249,-0.295706752,0.050352193,-5.872768074,4.29E-09,2.21E-08
ENSG00000028310,1035.953896,0.267097165,0.056568799,4.721634021,2.34E-06,9.18E-06
ENSG00000028528,1208.117085,0.097778739,0.047407317,2.062524207,0.039157855,0.079841947
ENSG00000028839,309.3894565,0.358958065,0.083900225,4.278392161,1.88E-05,6.69E-05
ENSG00000029153,197.962618,-0.114190341,0.093545435,-1.220693897,0.22220194,0.346657283
ENSG00000029363,5112.622551,0.24752456,0.043752312,5.657405273,1.54E-08,7.54E-08
ENSG00000029364,2606.28192,-0.222927026,0.055888976,-3.988747746,6.64E-05,0.000221939
ENSG00000029639,143.6200727,0.270689164,0.102899475,2.630617546,0.008522989,0.020351235
ENSG00000029725,2727.986911,0.454822379,0.036668245,12.40371272,2.49E-35,4.73E-34
ENSG00000029993,3610.643887,0.318368047,0.06979316,4.561593799,5.08E-06,1.92E-05
ENSG00000030066,2427.160059,0.505646135,0.051584628,9.802263834,1.10E-22,1.28E-21
ENSG00000030110,735.6360451,-0.632209769,0.07602637,-8.315664327,9.12E-17,7.88E-16
ENSG00000030419,66.79868724,-2.212732737,0.175453792,-12.61148427,1.83E-36,3.61E-35
ENSG00000030582,3353.478405,-0.877932363,0.074123621,-11.84416459,2.31E-32,3.92E-31
ENSG00000031003,623.7639466,-0.47490616,0.063291274,-7.503501303,6.21E-14,4.51E-13
ENSG00000031691,374.7196536,0.270598667,0.070550008,3.835558276,0.000125279,0.000403323
ENSG00000031698,3258.979256,0.283053268,0.056801418,4.983207793,6.25E-07,2.61E-06
ENSG00000031823,599.8940799,0.16619207,0.063424323,2.620320753,0.00878471,0.020898501
ENSG00000032219,670.4357087,-0.321269537,0.054663849,-5.877184694,4.17E-09,2.15E-08
ENSG00000032389,839.39933,0.207229464,0.061661954,3.360734603,0.000777355,0.002224615
ENSG00000032444,674.8300778,-0.179043662,0.061747449,-2.899612289,0.003736245,0.00952666
ENSG00000032742,548.8719689,-0.081313359,0.062052266,-1.310401111,0.190060178,0.306682929
ENSG00000033011,720.609666,0.24757278,0.068644838,3.606575349,0.000310265,0.000945979
ENSG00000033030,668.0485315,0.031134873,0.061280963,0.508067615,0.611405926,0.733708524
ENSG00000033050,2610.704314,0.401017006,0.056269439,7.126728278,1.03E-12,6.89E-12
ENSG00000033100,1411.81937,-0.240482529,0.047704437,-5.041093521,4.63E-07,1.96E-06
ENSG00000033122,9.413627503,-0.116959513,0.27231426,-0.429501977,0.667557956,0.77674594
ENSG00000033170,1501.139886,-1.29903202,0.064069217,-20.27544715,2.12E-91,1.42E-89
ENSG00000033178,3531.196756,0.330362046,0.041948059,7.875502637,3.39E-15,2.66E-14
ENSG00000033327,262.4350419,1.116355838,0.090295439,12.36336903,4.12E-35,7.77E-34
ENSG00000033627,530.3130688,-0.212155161,0.06153517,-3.447705787,0.00056537,0.001652229
ENSG00000033800,672.496012,0.0298241,0.058500257,0.50981143,0.610183577,0.732645132
ENSG00000033867,1464.005435,0.174892976,0.046843783,3.733536545,0.00018881,0.000592813
ENSG00000034152,361.236744,-0.272521596,0.086806397,-3.139418366,0.001692836,0.00458961
ENSG00000034510,6343.7232,-0.179892201,0.065790212,-2.734330762,0.006250722,0.015331495
ENSG00000034533,196.6374483,-0.069779428,0.093954875,-0.74269087,0.457668858,0.60084381
ENSG00000034677,1507.970298,-0.6301085,0.037775418,-16.68038445,1.82E-62,7.13E-61
ENSG00000034693,280.6386183,-0.13151324,0.087351495,-1.50556369,0.132179215,0.227861185
ENSG00000034713,1087.503248,-0.446154709,0.058628265,-7.609891011,2.74E-14,2.03E-13
ENSG00000035115,1380.487313,-0.447802695,0.044326331,-10.10240824,5.39E-24,6.63E-23
ENSG00000035141,2359.490218,0.213175879,0.037224121,5.726821,1.02E-08,5.09E-08
ENSG00000035403,1165.724089,-0.316443846,0.048083578,-6.581120964,4.67E-11,2.79E-10
ENSG00000035499,891.7227727,0.890353947,0.0683988,13.01709886,9.78E-39,2.06E-37
ENSG00000035664,193.9310028,0.746459976,0.124667615,5.987601304,2.13E-09,1.12E-08
ENSG00000035681,698.8594809,0.165146954,0.059891323,2.757443748,0.005825524,0.01437433
ENSG00000035687,1614.979441,-0.267329334,0.061103092,-4.375054076,1.21E-05,4.40E-05
ENSG00000035862,342.552188,0.181707269,0.083452116,2.177383611,0.029451957,0.062013805
ENSG00000035928,1871.776986,0.285468377,0.043711346,6.530761582,6.54E-11,3.87E-10
ENSG00000036054,971.048644,-0.26521332,0.062043124,-4.274660991,1.91E-05,6.79E-05
ENSG00000036257,2087.909172,0.05964901,0.050599558,1.178844475,0.238460111,0.367311113
ENSG00000036530,51.42523375,-0.426232946,0.187299312,-2.275678123,0.022865282,0.049634392
ENSG00000036549,1821.263376,-0.054770756,0.048936338,-1.119224649,0.263044312,0.397182889
ENSG00000036672,73.17737704,-0.423597889,0.160315038,-2.642284188,0.008234893,0.019720578
ENSG00000037042,259.5080037,-0.058432601,0.127916143,-0.456803962,0.647811958,0.761963845
ENSG00000037241,838.6670658,-0.028450037,0.079341721,-0.358576007,0.719912298,0.817104087
ENSG00000037280,91.24661083,0.61981246,0.138003821,4.491270289,7.08E-06,2.63E-05
ENSG00000037474,3244.465076,0.552737185,0.047017863,11.75589776,6.59E-32,1.11E-30
ENSG00000037637,380.9346499,-0.200477868,0.077373949,-2.591025404,0.009569043,0.022591864
ENSG00000037749,686.4071714,-0.1723606,0.066183918,-2.604267087,0.009207098,0.02181751
ENSG00000037757,934.8087235,-0.115271286,0.072111565,-1.59851317,0.109928817,0.194913889
ENSG00000037897,422.3613449,0.761182281,0.075456286,10.08772518,6.26E-24,7.65E-23
ENSG00000038002,540.3499886,0.209551253,0.077537933,2.702564333,0.006880687,0.016724999
ENSG00000038210,731.0209734,-0.067558006,0.075922706,-0.889826105,0.373559267,0.518009239
ENSG00000038219,834.0124667,-0.150628801,0.057239913,-2.631534425,0.008500026,0.020301118
ENSG00000038274,1055.916906,0.113647768,0.05909625,1.923096084,0.054467984,0.106403733
ENSG00000038358,2059.301748,-0.023847254,0.049719601,-0.479634855,0.631487057,0.750129909
ENSG00000038382,2182.612551,0.124982312,0.042955611,2.909568942,0.003619276,0.00925021
ENSG00000038532,361.2612533,-0.082380364,0.071628227,-1.150110324,0.250098435,0.381692058
ENSG00000038945,8.885044236,0.157763498,0.276126149,0.571345738,0.567765303,0.698419606
ENSG00000039068,8837.47802,-0.497757237,0.050706205,-9.816495563,9.56E-23,1.11E-21
ENSG00000039123,2595.464084,0.400459497,0.049533248,8.084660578,6.23E-16,5.13E-15
ENSG00000039139,133.1566483,-0.406231204,0.125729323,-3.230998112,0.001233588,0.003419812
ENSG00000039319,1819.522237,-0.243278244,0.047024283,-5.173459884,2.30E-07,1.01E-06
ENSG00000039523,131.4044081,-0.1383147,0.108688021,-1.272584576,0.203165495,0.323270743
ENSG00000039560,639.6380365,1.411334475,0.070815239,19.92981319,2.24E-88,1.44E-86
ENSG00000039650,932.8996843,0.094376424,0.095093525,0.992458989,0.320973676,0.4627777
ENSG00000039987,10.57406544,0.191430079,0.276721296,0.691779354,0.489075904,0.629355081
ENSG00000040199,826.1103467,0.060579003,0.053910025,1.123705706,0.261137895,0.394934087
ENSG00000040275,1477.59303,0.878459118,0.048808974,17.99790176,2.02E-72,9.83E-71
ENSG00000040341,748.327499,-0.062055236,0.081635478,-0.760150341,0.447164724,0.591531319
ENSG00000040487,197.9783912,-0.008642713,0.098513744,-0.087731036,0.930090451,0.959203892
ENSG00000040531,289.9828361,-0.463604133,0.077084248,-6.01425249,1.81E-09,9.56E-09
ENSG00000040608,85.38455878,0.429414392,0.136720993,3.140808026,0.001684824,0.004569697
ENSG00000040633,1092.164085,0.047575218,0.062511295,0.761065947,0.446617679,0.591015246
ENSG00000040933,540.0592765,-0.101418625,0.065500148,-1.548372444,0.121532652,0.212356773
ENSG00000041353,530.8705101,-2.636696525,0.075946158,-34.71797098,4.22E-264,1.58E-261
ENSG00000041357,4358.666769,0.397788519,0.052940529,7.513874972,5.74E-14,4.17E-13
ENSG00000041802,2457.20491,0.42521118,0.041787898,10.17546232,2.55E-24,3.19E-23
ENSG00000041880,146.7155714,-0.623926804,0.110267632,-5.658295096,1.53E-08,7.50E-08
ENSG00000041988,200.4361598,0.07740998,0.094387999,0.820125235,0.412144718,0.556756899
ENSG00000042062,57.22864131,-1.034716583,0.158677652,-6.520871535,6.99E-11,4.12E-10
ENSG00000042088,776.3376812,0.357861438,0.056256012,6.361301214,2.00E-10,1.14E-09
ENSG00000042286,259.8858464,0.017355078,0.082142424,0.211280326,0.832668534,0.893607162
ENSG00000042317,131.111926,-0.585305667,0.115427887,-5.070747495,3.96E-07,1.69E-06
ENSG00000042429,714.5310108,0.074782683,0.061467169,1.216628069,0.223745758,0.348589652
ENSG00000042445,695.4515867,-0.495584567,0.058466889,-8.47632861,2.32E-17,2.07E-16
ENSG00000042493,206.5893124,-1.010288653,0.113610413,-8.892570943,5.97E-19,5.78E-18
ENSG00000042753,2741.875058,-0.034867709,0.07565753,-0.460862372,0.644897349,0.75986466
ENSG00000043039,218.6316587,1.503001655,0.112081409,13.40991043,5.29E-41,1.19E-39
ENSG00000043093,1881.917255,-0.098571164,0.050803254,-1.940252966,0.052348954,0.102651852
ENSG00000043143,1682.402367,0.471611468,0.054040411,8.727014767,2.61E-18,2.45E-17
ENSG00000043355,90.96133118,0.789766124,0.134901958,5.854371095,4.79E-09,2.46E-08
ENSG00000043514,373.9113816,0.196669277,0.074817612,2.628649493,0.008572467,0.020459873
ENSG00000043591,34.92885042,1.604041122,0.192374446,8.338119502,7.55E-17,6.57E-16
ENSG00000044090,1368.084107,-0.373102493,0.047976558,-7.776766582,7.44E-15,5.71E-14
ENSG00000044115,7761.450649,-0.280369789,0.044722866,-6.269047955,3.63E-10,2.03E-09
ENSG00000044446,476.6832215,-0.233486742,0.078287053,-2.982443887,0.002859571,0.007426812
ENSG00000044459,93.53673254,0.364814453,0.128417976,2.840836349,0.00449954,0.011315723
ENSG00000044574,3980.073844,0.831621819,0.080619073,10.31544757,6.00E-25,7.70E-24
ENSG00000046604,1283.221882,0.371563728,0.06867634,5.410360034,6.29E-08,2.90E-07
ENSG00000046647,96.67791265,-0.180881222,0.12523799,-1.444299947,0.148654621,0.250815786
ENSG00000046651,499.0486762,-0.368608595,0.082994154,-4.441380215,8.94E-06,3.29E-05
ENSG00000046653,45.08404297,-0.373457658,0.173306995,-2.154890847,0.031170377,0.065271112
ENSG00000047056,496.4013458,-0.38566079,0.066557493,-5.794400817,6.86E-09,3.47E-08
ENSG00000047188,573.2541641,-0.050312643,0.057092714,-0.881244544,0.378185474,0.522802257
ENSG00000047230,1021.062814,0.354256604,0.058223991,6.08437515,1.17E-09,6.28E-09
ENSG00000047249,633.5531028,-0.366135442,0.073470497,-4.98343497,6.25E-07,2.61E-06
ENSG00000047315,4620.228677,0.209297337,0.051284408,4.081110538,4.48E-05,0.000152765
ENSG00000047346,1020.850252,-1.109348609,0.05574148,-19.90167115,3.94E-88,2.52E-86
ENSG00000047365,546.4021264,-0.131200946,0.066467909,-1.973899109,0.048393216,0.095830874
ENSG00000047410,6637.515627,0.102375686,0.032130531,3.186243219,0.001441334,0.003948878
ENSG00000047457,36.84765385,-0.342574154,0.201633389,-1.69899517,0.089320094,0.16315698
ENSG00000047578,695.2162278,-0.485867013,0.055274406,-8.79009025,1.49E-18,1.42E-17
ENSG00000047579,96.46204998,-0.167155641,0.1350717,-1.23753267,0.215889393,0.339125156
ENSG00000047597,117.3559744,0.946119578,0.138916111,6.810726062,9.71E-12,6.05E-11
ENSG00000047621,369.9869485,-0.180833501,0.075370191,-2.399270835,0.016427759,0.036750631
ENSG00000047634,589.8107259,0.097813485,0.065760085,1.487429422,0.136901431,0.234429162
ENSG00000047644,726.9837522,-0.913224967,0.056997057,-16.02231781,8.93E-58,3.12E-56
ENSG00000047849,1543.656032,0.365060745,0.048659041,7.502423679,6.26E-14,4.54E-13
ENSG00000047932,1040.785451,0.10549164,0.047076703,2.240845975,0.025036054,0.053744103
ENSG00000048028,892.8406499,-0.055496147,0.065049968,-0.853131039,0.39358664,0.538050917
ENSG00000048140,1416.413067,0.067712931,0.051888152,1.304978659,0.191900115,0.308876102
ENSG00000048162,1387.112541,0.71265493,0.050073991,14.23203785,5.80E-46,1.51E-44
ENSG00000048342,254.1482941,0.441930243,0.085545312,5.166036941,2.39E-07,1.05E-06
ENSG00000048392,2357.729507,-0.104994632,0.055246954,-1.900460096,0.057372767,0.1112175
ENSG00000048405,873.5009919,-0.003016316,0.049247884,-0.061247617,0.951162008,0.972399185
ENSG00000048471,207.8677826,-1.141719965,0.088218036,-12.94202432,2.61E-38,5.39E-37
ENSG00000048540,40.37908516,-2.66083973,0.199460457,-13.34018667,1.35E-40,3.02E-39
ENSG00000048544,1406.021347,0.266514528,0.058974077,4.519181024,6.21E-06,2.33E-05
ENSG00000048649,1684.39847,0.07287619,0.043902047,1.659972475,0.09691999,0.174802884
ENSG00000048707,997.5018871,-0.769268019,0.054050574,-14.23237471,5.77E-46,1.50E-44
ENSG00000048828,6352.463603,0.161134374,0.046067149,3.497815184,0.000469086,0.001390033
ENSG00000048991,451.9712051,0.71221951,0.071723751,9.930037055,3.08E-23,3.67E-22
ENSG00000049089,104.5446535,-1.378749876,0.119109823,-11.57545065,5.49E-31,8.87E-30
ENSG00000049130,3164.910166,-1.13529456,0.050641605,-22.41821855,2.61E-111,2.39E-109
ENSG00000049167,474.4382019,0.161538617,0.069723976,2.316830253,0.02051298,0.045017759
ENSG00000049239,541.9305625,-0.418762827,0.065293908,-6.413505319,1.42E-10,8.19E-10
ENSG00000049245,1269.037435,-0.330043098,0.074852566,-4.409242252,1.04E-05,3.79E-05
ENSG00000049246,175.229009,0.025746114,0.101958161,0.252516461,0.800641892,0.873571732
ENSG00000049283,599.401862,-1.009684877,0.063753271,-15.83738154,1.72E-56,5.80E-55
ENSG00000049323,1848.064482,-0.59603522,0.061867751,-9.634021051,5.74E-22,6.52E-21
ENSG00000049449,1717.129935,0.618692191,0.064610089,9.575783016,1.01E-21,1.14E-20
ENSG00000049540,15.02570413,-0.215598195,0.255196353,-0.844832583,0.398204319,0.543027501
ENSG00000049541,1322.390818,0.239272245,0.061989448,3.859886672,0.00011344,0.000367161
ENSG00000049618,551.6938922,0.187075822,0.060034269,3.11615057,0.001832287,0.004938383
ENSG00000049656,2829.113063,0.28928275,0.060924353,4.748228535,2.05E-06,8.10E-06
ENSG00000049759,434.485555,-2.09694874,0.068200571,-30.74679168,1.35E-207,3.38E-205
ENSG00000049769,97.77324723,-0.767649471,0.128177737,-5.988945438,2.11E-09,1.11E-08
ENSG00000049860,1446.18015,0.094860923,0.065347138,1.451646185,0.14660001,0.24789847
ENSG00000049883,441.5439315,0.264121874,0.072200332,3.658180891,0.000254012,0.000784006
ENSG00000050130,958.7221505,-0.06248476,0.057903008,-1.079128057,0.280530645,0.417952708
ENSG00000050327,499.9408105,0.067684009,0.067714402,0.999551167,0.317527765,0.458881859
ENSG00000050344,716.6411755,0.657459777,0.073427884,8.953816208,3.43E-19,3.37E-18
ENSG00000050393,1285.003967,0.133519609,0.054476295,2.450967118,0.014247297,0.032376498
